t,Date,MOH(t),ANTM(t),HUM(t),UNH(t),MOH(t-1),ANTM(t-1),HUM(t-1),UNH(t-1),MOH(t-2),ANTM(t-2),HUM(t-2),UNH(t-2),MOH(t-3),ANTM(t-3),HUM(t-3),UNH(t-3),Y(t)
1161,8/31/20,184.970001,281.519989,415.170013,312.549988,183.820007,277.27999900000003,408.040009,314.369995,183.740005,274.589996,407.450012,311.670013,181.21000700000002,270.209991,403.730011,308.820007,312.829987
1162,9/1/20,186.029999,273.079987,414.850006,312.829987,184.970001,281.519989,415.170013,312.549988,183.820007,277.27999900000003,408.040009,314.369995,183.740005,274.589996,407.450012,311.670013,320.23999
1163,9/2/20,193.149994,279.97000099999997,427.76998899999995,320.23999,186.029999,273.079987,414.850006,312.829987,184.970001,281.519989,415.170013,312.549988,183.820007,277.27999900000003,408.040009,314.369995,316.230011
1164,9/3/20,184.100006,277.0,421.27999900000003,316.230011,193.149994,279.97000099999997,427.76998899999995,320.23999,186.029999,273.079987,414.850006,312.829987,184.970001,281.519989,415.170013,312.549988,312.0
1165,9/4/20,183.0,276.22000099999997,413.190002,312.0,184.100006,277.0,421.27999900000003,316.230011,193.149994,279.97000099999997,427.76998899999995,320.23999,186.029999,273.079987,414.850006,312.829987,307.25
1166,9/8/20,175.080002,267.209991,405.369995,307.25,183.0,276.22000099999997,413.190002,312.0,184.100006,277.0,421.27999900000003,316.230011,193.149994,279.97000099999997,427.76998899999995,320.23999,312.019989
1167,9/9/20,175.5,267.420013,408.22000099999997,312.019989,175.080002,267.209991,405.369995,307.25,183.0,276.22000099999997,413.190002,312.0,184.100006,277.0,421.27999900000003,316.230011,304.600006
1168,9/10/20,171.449997,260.839996,393.369995,304.600006,175.5,267.420013,408.22000099999997,312.019989,175.080002,267.209991,405.369995,307.25,183.0,276.22000099999997,413.190002,312.0,301.480011
1169,9/11/20,168.83999599999999,258.02999900000003,391.359985,301.480011,171.449997,260.839996,393.369995,304.600006,175.5,267.420013,408.22000099999997,312.019989,175.080002,267.209991,405.369995,307.25,308.570007
1170,9/14/20,179.279999,265.600006,403.630005,308.570007,168.83999599999999,258.02999900000003,391.359985,301.480011,171.449997,260.839996,393.369995,304.600006,175.5,267.420013,408.22000099999997,312.019989,307.230011
1171,9/15/20,181.78999299999998,260.149994,399.98999,307.230011,179.279999,265.600006,403.630005,308.570007,168.83999599999999,258.02999900000003,391.359985,301.480011,171.449997,260.839996,393.369995,304.600006,306.519989
1172,9/16/20,184.169998,263.619995,399.070007,306.519989,181.78999299999998,260.149994,399.98999,307.230011,179.279999,265.600006,403.630005,308.570007,168.83999599999999,258.02999900000003,391.359985,301.480011,304.980011
1173,9/17/20,181.309998,263.0,397.5,304.980011,184.169998,263.619995,399.070007,306.519989,181.78999299999998,260.149994,399.98999,307.230011,179.279999,265.600006,403.630005,308.570007,308.019989
1174,9/18/20,184.559998,264.190002,402.630005,308.019989,181.309998,263.0,397.5,304.980011,184.169998,263.619995,399.070007,306.519989,181.78999299999998,260.149994,399.98999,307.230011,299.190002
1175,9/21/20,168.880005,257.709991,394.51001,299.190002,184.559998,264.190002,402.630005,308.019989,181.309998,263.0,397.5,304.980011,184.169998,263.619995,399.070007,306.519989,294.26001
1176,9/22/20,156.21000700000002,247.440002,386.76001,294.26001,168.880005,257.709991,394.51001,299.190002,184.559998,264.190002,402.630005,308.019989,181.309998,263.0,397.5,304.980011,292.140015
1177,9/23/20,153.070007,245.729996,385.420013,292.140015,156.21000700000002,247.440002,386.76001,294.26001,168.880005,257.709991,394.51001,299.190002,184.559998,264.190002,402.630005,308.019989,292.660004
1178,9/24/20,153.080002,248.77999900000003,387.0,292.660004,153.070007,245.729996,385.420013,292.140015,156.21000700000002,247.440002,386.76001,294.26001,168.880005,257.709991,394.51001,299.190002,302.5
1179,9/25/20,161.509995,255.25,400.850006,302.5,153.080002,248.77999900000003,387.0,292.660004,153.070007,245.729996,385.420013,292.140015,156.21000700000002,247.440002,386.76001,294.26001,303.230011
1180,9/28/20,163.070007,257.059998,400.0,303.230011,161.509995,255.25,400.850006,302.5,153.080002,248.77999900000003,387.0,292.660004,153.070007,245.729996,385.420013,292.140015,304.149994
1181,9/29/20,171.800003,259.790009,401.5,304.149994,163.070007,257.059998,400.0,303.230011,161.509995,255.25,400.850006,302.5,153.080002,248.77999900000003,387.0,292.660004,311.769989
1182,9/30/20,183.03999299999998,268.589996,413.890015,311.769989,171.800003,259.790009,401.5,304.149994,163.070007,257.059998,400.0,303.230011,161.509995,255.25,400.850006,302.5,313.070007
1183,10/1/20,188.179993,270.170013,415.359985,313.070007,183.03999299999998,268.589996,413.890015,311.769989,171.800003,259.790009,401.5,304.149994,163.070007,257.059998,400.0,303.230011,311.980011
1184,10/2/20,193.360001,275.01001,408.309998,311.980011,188.179993,270.170013,415.359985,313.070007,183.03999299999998,268.589996,413.890015,311.769989,171.800003,259.790009,401.5,304.149994,318.149994
1185,10/5/20,201.320007,284.790009,419.619995,318.149994,193.360001,275.01001,408.309998,311.980011,188.179993,270.170013,415.359985,313.070007,183.03999299999998,268.589996,413.890015,311.769989,314.450012
1186,10/6/20,198.179993,283.640015,416.200012,314.450012,201.320007,284.790009,419.619995,318.149994,193.360001,275.01001,408.309998,311.980011,188.179993,270.170013,415.359985,313.070007,323.170013
1187,10/7/20,203.529999,293.119995,429.410004,323.170013,198.179993,283.640015,416.200012,314.450012,201.320007,284.790009,419.619995,318.149994,193.360001,275.01001,408.309998,311.980011,322.410004
1188,10/8/20,199.75,293.290009,427.32000700000003,322.410004,203.529999,293.119995,429.410004,323.170013,198.179993,283.640015,416.200012,314.450012,201.320007,284.790009,419.619995,318.149994,327.839996
1189,10/9/20,199.199997,294.410004,433.44000199999994,327.839996,199.75,293.290009,427.32000700000003,322.410004,203.529999,293.119995,429.410004,323.170013,198.179993,283.640015,416.200012,314.450012,329.97000099999997
1190,10/12/20,204.399994,298.570007,430.51998899999995,329.97000099999997,199.199997,294.410004,433.44000199999994,327.839996,199.75,293.290009,427.32000700000003,322.410004,203.529999,293.119995,429.410004,323.170013,331.420013
1191,10/13/20,203.630005,297.440002,432.80999800000006,331.420013,204.399994,298.570007,430.51998899999995,329.97000099999997,199.199997,294.410004,433.44000199999994,327.839996,199.75,293.290009,427.32000700000003,322.410004,321.850006
1192,10/14/20,202.850006,292.339996,423.0,321.850006,203.630005,297.440002,432.80999800000006,331.420013,204.399994,298.570007,430.51998899999995,329.97000099999997,199.199997,294.410004,433.44000199999994,327.839996,324.570007
1193,10/15/20,206.5,294.899994,435.35998499999994,324.570007,202.850006,292.339996,423.0,321.850006,203.630005,297.440002,432.80999800000006,331.420013,204.399994,298.570007,430.51998899999995,329.97000099999997,329.899994
1194,10/16/20,210.63999900000002,296.869995,437.72000099999997,329.899994,206.5,294.899994,435.35998499999994,324.570007,202.850006,292.339996,423.0,321.850006,203.630005,297.440002,432.80999800000006,331.420013,324.22000099999997
1195,10/19/20,206.690002,292.209991,433.079987,324.22000099999997,210.63999900000002,296.869995,437.72000099999997,329.899994,206.5,294.899994,435.35998499999994,324.570007,202.850006,292.339996,423.0,321.850006,323.410004
1196,10/20/20,206.600006,291.190002,436.410004,323.410004,206.690002,292.209991,433.079987,324.22000099999997,210.63999900000002,296.869995,437.72000099999997,329.899994,206.5,294.899994,435.35998499999994,324.570007,322.790009
1197,10/21/20,206.729996,296.160004,437.23001100000005,322.790009,206.600006,291.190002,436.410004,323.410004,206.690002,292.209991,433.079987,324.22000099999997,210.63999900000002,296.869995,437.72000099999997,329.899994,325.730011
1198,10/22/20,211.11999500000002,305.170013,441.160004,325.730011,206.729996,296.160004,437.23001100000005,322.790009,206.600006,291.190002,436.410004,323.410004,206.690002,292.209991,433.079987,324.22000099999997,330.600006
1199,10/23/20,212.55000299999998,310.76001,444.30999800000006,330.600006,211.11999500000002,305.170013,441.160004,325.730011,206.729996,296.160004,437.23001100000005,322.790009,206.600006,291.190002,436.410004,323.410004,323.059998
1200,10/26/20,205.029999,299.75,435.130005,323.059998,212.55000299999998,310.76001,444.30999800000006,330.600006,211.11999500000002,305.170013,441.160004,325.730011,206.729996,296.160004,437.23001100000005,322.790009,320.51001
1201,10/27/20,203.869995,298.880005,432.14001500000006,320.51001,205.029999,299.75,435.130005,323.059998,212.55000299999998,310.76001,444.30999800000006,330.600006,211.11999500000002,305.170013,441.160004,325.730011,308.0
1202,10/28/20,193.229996,285.799988,413.25,308.0,203.869995,298.880005,432.14001500000006,320.51001,205.029999,299.75,435.130005,323.059998,212.55000299999998,310.76001,444.30999800000006,330.600006,303.679993
1203,10/29/20,187.110001,273.26001,396.75,303.679993,193.229996,285.799988,413.25,308.0,203.869995,298.880005,432.14001500000006,320.51001,205.029999,299.75,435.130005,323.059998,305.140015
1204,10/30/20,186.470001,272.799988,399.27999900000003,305.140015,187.110001,273.26001,396.75,303.679993,193.229996,285.799988,413.25,308.0,203.869995,298.880005,432.14001500000006,320.51001,312.100006
1205,11/2/20,198.850006,278.25,408.579987,312.100006,186.470001,272.799988,399.27999900000003,305.140015,187.110001,273.26001,396.75,303.679993,193.229996,285.799988,413.25,308.0,321.350006
1206,11/3/20,211.58999599999999,293.459991,423.42999299999997,321.350006,198.850006,278.25,408.579987,312.100006,186.470001,272.799988,399.27999900000003,305.140015,187.110001,273.26001,396.75,303.679993,354.559998
1207,11/4/20,216.940002,327.859985,452.01000999999997,354.559998,211.58999599999999,293.459991,423.42999299999997,321.350006,198.850006,278.25,408.579987,312.100006,186.470001,272.799988,399.27999900000003,305.140015,354.399994
1208,11/5/20,216.82000699999998,319.600006,440.790009,354.399994,216.940002,327.859985,452.01000999999997,354.559998,211.58999599999999,293.459991,423.42999299999997,321.350006,198.850006,278.25,408.579987,312.100006,347.459991
1209,11/6/20,215.47000099999997,313.320007,432.549988,347.459991,216.82000699999998,319.600006,440.790009,354.399994,216.940002,327.859985,452.01000999999997,354.559998,211.58999599999999,293.459991,423.42999299999997,321.350006,350.0
1210,11/9/20,207.100006,322.410004,422.98999000000003,350.0,215.47000099999997,313.320007,432.549988,347.459991,216.82000699999998,319.600006,440.790009,354.399994,216.940002,327.859985,452.01000999999997,354.559998,353.690002
1211,11/10/20,220.039993,328.559998,430.670013,353.690002,207.100006,322.410004,422.98999000000003,350.0,215.47000099999997,313.320007,432.549988,347.459991,216.82000699999998,319.600006,440.790009,354.399994,351.700012
1212,11/11/20,219.00999500000003,323.369995,426.0,351.700012,220.039993,328.559998,430.670013,353.690002,207.100006,322.410004,422.98999000000003,350.0,215.47000099999997,313.320007,432.549988,347.459991,354.410004
1213,11/12/20,215.80000299999998,329.920013,431.799988,354.410004,219.00999500000003,323.369995,426.0,351.700012,220.039993,328.559998,430.670013,353.690002,207.100006,322.410004,422.98999000000003,350.0,355.670013
1214,11/13/20,219.74000499999997,332.959991,433.39999400000005,355.670013,215.80000299999998,329.920013,431.799988,354.410004,219.00999500000003,323.369995,426.0,351.700012,220.039993,328.559998,430.670013,353.690002,356.820007
1215,11/16/20,218.899994,333.149994,428.540009,356.820007,219.74000499999997,332.959991,433.39999400000005,355.670013,215.80000299999998,329.920013,431.799988,354.410004,219.00999500000003,323.369995,426.0,351.700012,352.100006
1216,11/17/20,219.75999500000003,329.839996,422.23001100000005,352.100006,218.899994,333.149994,428.540009,356.820007,219.74000499999997,332.959991,433.39999400000005,355.670013,215.80000299999998,329.920013,431.799988,354.410004,344.51001
1217,11/18/20,213.33999599999999,322.380005,418.440002,344.51001,219.75999500000003,329.839996,422.23001100000005,352.100006,218.899994,333.149994,428.540009,356.820007,219.74000499999997,332.959991,433.39999400000005,355.670013,337.0
1218,11/19/20,209.179993,311.850006,407.170013,337.0,213.33999599999999,322.380005,418.440002,344.51001,219.75999500000003,329.839996,422.23001100000005,352.100006,218.899994,333.149994,428.540009,356.820007,334.700012
1219,11/20/20,207.259995,305.619995,406.209991,334.700012,209.179993,311.850006,407.170013,337.0,213.33999599999999,322.380005,418.440002,344.51001,219.75999500000003,329.839996,422.23001100000005,352.100006,335.059998
1220,11/23/20,207.199997,310.660004,409.290009,335.059998,207.259995,305.619995,406.209991,334.700012,209.179993,311.850006,407.170013,337.0,213.33999599999999,322.380005,418.440002,344.51001,336.01001
1221,11/24/20,205.169998,313.940002,408.190002,336.01001,207.199997,310.660004,409.290009,335.059998,207.259995,305.619995,406.209991,334.700012,209.179993,311.850006,407.170013,337.0,333.190002
1222,11/25/20,202.820007,309.049988,401.040009,333.190002,205.169998,313.940002,408.190002,336.01001,207.199997,310.660004,409.290009,335.059998,207.259995,305.619995,406.209991,334.700012,337.940002
1223,11/27/20,207.020004,312.799988,406.48999,337.940002,202.820007,309.049988,401.040009,333.190002,205.169998,313.940002,408.190002,336.01001,207.199997,310.660004,409.290009,335.059998,336.339996
1224,11/30/20,204.130005,311.519989,400.519989,336.339996,207.020004,312.799988,406.48999,337.940002,202.820007,309.049988,401.040009,333.190002,205.169998,313.940002,408.190002,336.01001,341.190002
1225,12/1/20,207.199997,313.899994,405.72000099999997,341.190002,204.130005,311.519989,400.519989,336.339996,207.020004,312.799988,406.48999,337.940002,202.820007,309.049988,401.040009,333.190002,347.559998
1226,12/2/20,208.03999299999998,318.450012,405.75,347.559998,207.199997,313.899994,405.72000099999997,341.190002,204.130005,311.519989,400.519989,336.339996,207.020004,312.799988,406.48999,337.940002,348.679993
1227,12/3/20,208.119995,323.02999900000003,403.829987,348.679993,208.03999299999998,318.450012,405.75,347.559998,207.199997,313.899994,405.72000099999997,341.190002,204.130005,311.519989,400.519989,336.339996,349.890015
1228,12/4/20,213.72000099999997,323.269989,412.77999900000003,349.890015,208.119995,323.02999900000003,403.829987,348.679993,208.03999299999998,318.450012,405.75,347.559998,207.199997,313.899994,405.72000099999997,341.190002,347.859985
1229,12/7/20,211.44999700000002,319.23999,403.73999,347.859985,213.72000099999997,323.269989,412.77999900000003,349.890015,208.119995,323.02999900000003,403.829987,348.679993,208.03999299999998,318.450012,405.75,347.559998,347.859985
1230,12/8/20,215.07000699999998,322.690002,409.27999900000003,347.859985,211.44999700000002,319.23999,403.73999,347.859985,213.72000099999997,323.269989,412.77999900000003,349.890015,208.119995,323.02999900000003,403.829987,348.679993,344.410004
1231,12/9/20,209.75999500000003,318.440002,408.140015,344.410004,215.07000699999998,322.690002,409.27999900000003,347.859985,211.44999700000002,319.23999,403.73999,347.859985,213.72000099999997,323.269989,412.77999900000003,349.890015,339.649994
1232,12/10/20,204.690002,313.75,397.480011,339.649994,209.75999500000003,318.440002,408.140015,344.410004,215.07000699999998,322.690002,409.27999900000003,347.859985,211.44999700000002,319.23999,403.73999,347.859985,337.070007
1233,12/11/20,200.179993,311.399994,391.130005,337.070007,204.690002,313.75,397.480011,339.649994,209.75999500000003,318.440002,408.140015,344.410004,215.07000699999998,322.690002,409.27999900000003,347.859985,336.130005
